#k-distance eigenvalue[eV]
0.62692113 -2.86580000
0.65304286 -2.77920000
0.67916456 -2.69250000
0.70528629 -2.60670000
0.73140799 -2.52330000
0.75752971 -2.44450000
0.78365142 -2.37380000
0.80977314 -2.31580000
0.83589485 -2.27680000
0.86201657 -2.26290000
0.88813829 -2.27890000
0.91426000 -2.32580000
0.94038172 -2.40140000
0.96650342 -2.50180000
0.99262515 -2.62280000
1.01874685 -2.75990000
1.04486857 -2.90420000
1.07099028 -2.88460000
1.09711200 -2.86340000
1.12323371 -2.84180000
1.14935543 -2.82220000
1.17547714 -2.83370000
1.20159886 -2.96860000
1.22772056 -3.09840000
1.25384229 -3.22180000
1.27996399 -3.33730000
1.30608571 -3.44360000
1.33220742 -3.53940000
1.35832914 -3.62790000
1.38445085 -3.76650000
1.41057257 -3.89880000
1.43669428 -3.91080000
1.46281600 -3.86850000
1.48893770 -3.94350000
1.51505943 -4.05850000
1.54118113 -4.17240000
1.56730285 -4.28410000
1.59342456 -4.39220000
1.61954628 -4.49460000
1.64566799 -4.58800000
1.67178971 -4.66670000
1.69791141 -4.72160000
1.72403314 -4.74190000
1.74997092 -4.71760000
1.77590870 -4.65170000
1.80184646 -4.55720000
1.82778424 -4.44440000
1.85372202 -4.31970000
1.87965981 -4.18740000
1.90559759 -4.05030000
1.93153535 -4.09050000
1.95747313 -4.14490000
1.98341091 -4.18990000
2.00934869 -4.22300000
2.03528645 -4.24190000
2.06122423 -4.24390000
2.08716202 -4.22700000
2.11309980 -4.18960000
2.13903758 -4.13150000
2.16497534 -4.05380000
2.19091312 -3.95830000
2.21685090 -3.84770000
2.24278869 -3.72490000
2.26872647 -3.59260000
2.29466423 -3.45310000
2.32060201 -3.30880000
2.34653979 -3.16200000
2.37247757 -3.14560000
2.39841533 -3.14360000
2.42435311 -3.13700000
2.45029089 -3.12550000
2.47622868 -3.10870000
2.50216646 -3.08650000
2.52810422 -3.05860000
2.55404200 -3.02520000
2.57997978 -2.98650000
2.60591756 -2.94260000
2.63185535 -2.87950000
2.65779310 -2.80680000
2.68373089 -2.73740000
2.70966867 -2.67180000
2.73560645 -2.61080000
2.76154421 -2.60950000
2.78748199 -2.55260000
2.81341977 -2.49960000
2.83935756 -2.45230000
2.86529534 -2.41270000
2.89123310 -2.38280000
2.91717088 -2.36410000
2.94310866 -2.35780000
2.97229965 -2.35700000
3.00149064 -2.35480000
3.03068163 -2.35130000
3.05987261 -2.34680000
3.08906360 -2.34170000
3.11825459 -2.33630000
3.14744558 -2.33120000
3.17663656 -2.32660000
3.20582755 -2.32310000
3.23501854 -2.32080000
3.26420953 -2.32000000
3.29033125 -2.31810000
3.31645296 -2.31250000
3.34257468 -2.30310000
3.36869638 -2.29000000
3.39481811 -2.27320000
3.42093981 -2.25280000
3.44706153 -2.22890000
3.47318324 -2.20150000
3.49930496 -2.17080000
3.52542667 -2.13820000
3.55154839 -2.23110000
3.57767010 -2.34790000
3.60379182 -2.48450000
3.62991352 -2.63550000
3.65603525 -2.79590000
3.68215695 -2.96140000
3.70827867 -3.12890000
3.73440038 -3.29590000
3.76052210 -3.27780000
3.78664381 -3.20030000
3.81276553 -3.12000000
3.83888724 -3.03740000
3.86500896 -2.95280000
3.89113066 -2.86670000
3.91725239 -2.77970000
3.94337409 -2.69250000
3.96949581 -2.60640000
3.99561752 -2.52290000
4.02173924 -2.44420000
4.04786095 -2.37360000
4.07398267 -2.37040000
4.10010437 -2.45320000
4.12622610 -2.48860000
4.15234782 -2.49030000
4.17846953 -2.49570000
4.20459125 -2.50480000
4.23071295 -2.51780000
4.25683468 -2.61830000
4.28295638 -2.75290000
4.30907810 -2.83260000
4.33519981 -2.82740000
4.36132153 -2.82190000
4.38744324 -2.81610000
4.41356496 -2.81560000
4.43968666 -2.95840000
4.46580839 -3.09710000
4.49193009 -3.23030000
4.51805181 -3.35640000
4.54417352 -3.47390000
4.57029524 -3.58150000
4.59641695 -3.67760000
4.62253867 -3.76100000
4.64866038 -3.83060000
4.67478210 -3.88560000
4.70090380 -3.92550000
4.72702553 -3.95040000
4.75314723 -3.96070000
4.77926895 -3.96990000
4.80539066 -4.07860000
4.83151238 -4.18540000
4.85763409 -4.28870000
4.88375581 -4.38590000
4.90987752 -4.47330000
4.93599924 -4.54530000
4.96212094 -4.59420000
4.98824267 -4.61180000
5.01418045 -4.59040000
5.04011823 -4.53100000
5.06605599 -4.44330000
5.09199377 -4.33640000
5.11793155 -4.21660000
5.14386934 -4.08840000
5.16980712 -4.09710000
5.19574488 -4.15330000
5.22168266 -4.20030000
5.24762044 -4.23550000
5.27355822 -4.25640000
5.29949598 -4.26050000
5.32543376 -4.24550000
5.35137154 -4.21000000
5.37730933 -4.15350000
5.40324711 -4.07700000
5.42918487 -3.98230000
5.45512265 -3.87220000
5.48106043 -3.74970000
5.50699821 -3.61790000
5.53293600 -3.47940000
5.55887375 -3.33780000
5.58481154 -3.37100000
5.61074932 -3.40160000
5.63668710 -3.42830000
5.66262486 -3.44990000
5.68856264 -3.44220000
5.71450042 -3.36540000
5.74043821 -3.28790000
5.76637599 -3.21010000
5.79231375 -3.13240000
5.81825153 -3.05510000
5.84418931 -2.97870000
5.87012709 -2.90360000
5.89606487 -2.83050000
5.92200263 -2.75980000
5.94794041 -2.69210000
5.97387820 -2.62810000
5.99981598 -2.56850000
6.02575374 -2.51380000
6.05169152 -2.46480000
6.07762930 -2.42200000
6.10356708 -2.38610000
6.12950487 -2.35750000
6.15544262 -2.33680000
6.18138041 -2.32420000
6.20731819 -2.32000000
6.20731819 -2.26290000
6.23650918 -2.26290000
6.26570016 -2.26300000
6.29489115 -2.28190000
6.32408214 -2.31070000
6.35327313 -2.34390000
6.38246411 -2.37900000
6.41165511 -2.41330000
6.44084609 -2.44380000
6.47003708 -2.46780000
6.49922807 -2.48320000
6.52841906 -2.48860000
6.52841906 -4.74190000
6.55761005 -4.73950000
6.58680103 -4.73270000
6.61599202 -4.72170000
6.64518301 -4.70720000
6.67437400 -4.69020000
6.70356498 -4.67190000
6.73275597 -4.65360000
6.76194696 -4.63690000
6.79113795 -4.62350000
6.82032893 -4.61480000
6.84951993 -4.61180000

0.00000000 -2.35780000
0.02612172 -2.35580000
0.05224343 -2.34990000
0.07836515 -2.34010000
0.10448686 -2.32650000
0.13060858 -2.30900000
0.15673028 -2.28780000
0.18285201 -2.26280000
0.20897371 -2.23430000
0.23509543 -2.20220000
0.26121714 -2.16680000
0.28733886 -2.12810000
0.31346057 -2.08640000
0.33958229 -2.04180000
0.36570400 -1.99450000
0.39182572 -1.94480000
0.41794742 -1.93110000
0.44406915 -1.90030000
0.47019085 -1.85900000
0.49631257 -1.81210000
0.52243428 -1.76230000
0.54855600 -1.71140000
0.57467771 -1.66070000
0.60079943 -1.61120000
0.62692113 -1.60540000
0.65304286 -1.70490000
0.67916456 -1.80180000
0.70528629 -1.89510000
0.73140799 -1.98310000
0.75752971 -2.06380000
0.78365142 -2.13440000
0.80977314 -2.19080000
0.83589485 -2.22790000
0.86201657 -2.24090000
0.88813829 -2.24420000
0.91426000 -2.25390000
0.94038172 -2.27030000
0.96650342 -2.29320000
0.99262515 -2.32260000
1.01874685 -2.35870000
1.04486857 -2.40140000
1.07099028 -2.45070000
1.09711200 -2.50650000
1.12323371 -2.56880000
1.14935543 -2.69520000
1.17547714 -2.81130000
1.20159886 -2.83000000
1.22772056 -2.91180000
1.25384229 -3.04180000
1.27996399 -3.18760000
1.30608571 -3.33660000
1.33220742 -3.48420000
1.35832914 -3.62380000
1.38445085 -3.69570000
1.41057257 -3.75440000
1.43669428 -3.79940000
1.46281600 -3.83060000
1.48893770 -3.84810000
1.51505943 -3.85220000
1.54118113 -3.84360000
1.56730285 -3.82320000
1.59342456 -3.79220000
1.61954628 -3.75180000
1.64566799 -3.70390000
1.67178971 -3.65200000
1.69791141 -3.60380000
1.72403314 -3.58070000
1.74997092 -3.60870000
1.77590870 -3.66980000
1.80184646 -3.74130000
1.82778424 -3.81560000
1.85372202 -3.88940000
1.87965981 -3.96100000
1.90559759 -4.02850000
1.93153535 -3.91110000
1.95747313 -3.77240000
1.98341091 -3.63720000
2.00934869 -3.50930000
2.03528645 -3.39320000
2.06122423 -3.29370000
2.08716202 -3.21520000
2.11309980 -3.15950000
2.13903758 -3.12500000
2.16497534 -3.10750000
2.19091312 -3.10240000
2.21685090 -3.10510000
2.24278869 -3.11230000
2.26872647 -3.12150000
2.29466423 -3.13060000
2.32060201 -3.13840000
2.34653979 -3.14370000
2.37247757 -3.01480000
2.39841533 -2.87010000
2.42435311 -2.73150000
2.45029089 -2.60400000
2.47622868 -2.49430000
2.50216646 -2.41030000
2.52810422 -2.35720000
2.55404200 -2.33470000
2.57997978 -2.33750000
2.60591756 -2.35890000
2.63185535 -2.39370000
2.65779310 -2.43800000
2.68373089 -2.48900000
2.70966867 -2.54490000
2.73560645 -2.60390000
2.76154421 -2.55490000
2.78748199 -2.50490000
2.81341977 -2.46130000
2.83935756 -2.42480000
2.86529534 -2.39580000
2.89123310 -2.37480000
2.91717088 -2.36210000
2.94310866 -2.35780000
2.97229965 -2.35700000
3.00149064 -2.35480000
3.03068163 -2.35130000
3.05987261 -2.34680000
3.08906360 -2.34170000
3.11825459 -2.33630000
3.14744558 -2.33120000
3.17663656 -2.27620000
3.20582755 -2.15500000
3.23501854 -2.05950000
3.26420953 -2.02070000
3.29033125 -2.01830000
3.31645296 -2.01160000
3.34257468 -2.00260000
3.36869638 -1.99380000
3.39481811 -1.98820000
3.42093981 -1.98920000
3.44706153 -2.00040000
3.47318324 -2.02600000
3.49930496 -2.07060000
3.52542667 -2.13690000
3.55154839 -2.09990000
3.57767010 -2.06010000
3.60379182 -2.01750000
3.62991352 -1.97250000
3.65603525 -1.92520000
3.68215695 -1.87600000
3.70827867 -1.82510000
3.73440038 -1.77300000
3.76052210 -1.72010000
3.78664381 -1.66670000
3.81276553 -1.61340000
3.83888724 -1.56070000
3.86500896 -1.50920000
3.89113066 -1.58600000
3.91725239 -1.69720000
3.94337409 -1.81110000
3.96949581 -1.92660000
3.99561752 -2.04240000
4.02173924 -2.15690000
4.04786095 -2.26780000
4.07398267 -2.31610000
4.10010437 -2.27750000
4.12622610 -2.26380000
4.15234782 -2.27950000
4.17846953 -2.32590000
4.20459125 -2.40030000
4.23071295 -2.49920000
4.25683468 -2.53490000
4.28295638 -2.55630000
4.30907810 -2.58250000
4.33519981 -2.61370000
4.36132153 -2.65020000
4.38744324 -2.69230000
4.41356496 -2.81030000
4.43968666 -2.80520000
4.46580839 -2.85470000
4.49193009 -2.92110000
4.51805181 -2.99370000
4.54417352 -3.11630000
4.57029524 -3.26510000
4.59641695 -3.41030000
4.62253867 -3.55030000
4.64866038 -3.68450000
4.67478210 -3.81200000
4.70090380 -3.92030000
4.72702553 -3.89700000
4.75314723 -3.87260000
4.77926895 -3.95740000
4.80539066 -3.94180000
4.83151238 -3.91580000
4.85763409 -3.88180000
4.88375581 -3.84290000
4.90987752 -3.80310000
4.93599924 -3.76760000
4.96212094 -3.74240000
4.98824267 -3.73330000
5.01418045 -3.74660000
5.04011823 -3.78350000
5.06605599 -3.83720000
5.09199377 -3.90050000
5.11793155 -3.96760000
5.14386934 -4.03420000
5.16980712 -3.95480000
5.19574488 -3.81860000
5.22168266 -3.68270000
5.24762044 -3.55080000
5.27355822 -3.45740000
5.29949598 -3.40530000
5.32543376 -3.34890000
5.35137154 -3.28800000
5.37730933 -3.22290000
5.40324711 -3.16860000
5.42918487 -3.18280000
5.45512265 -3.20630000
5.48106043 -3.23580000
5.50699821 -3.26870000
5.53293600 -3.30320000
5.55887375 -3.33670000
5.58481154 -3.19210000
5.61074932 -3.04770000
5.63668710 -2.90550000
5.66262486 -2.76730000
5.68856264 -2.63540000
5.71450042 -2.51170000
5.74043821 -2.39820000
5.76637599 -2.29670000
5.79231375 -2.20860000
5.81825153 -2.13450000
5.84418931 -2.07430000
5.87012709 -2.02730000
5.89606487 -1.99230000
5.92200263 -1.96810000
5.94794041 -1.95320000
5.97387820 -1.94650000
5.99981598 -1.94660000
6.02575374 -1.95220000
6.05169152 -1.96200000
6.07762930 -1.97440000
6.10356708 -1.98790000
6.12950487 -2.00070000
6.15544262 -2.01130000
6.18138041 -2.01830000
6.20731819 -2.02070000
6.20731819 -2.24090000
6.23650918 -2.24570000
6.26570016 -2.25970000
6.29489115 -2.26310000
6.32408214 -2.26320000
6.35327313 -2.26330000
6.38246411 -2.26340000
6.41165511 -2.26350000
6.44084609 -2.26360000
6.47003708 -2.26370000
6.49922807 -2.26380000
6.52841906 -2.26380000
6.52841906 -3.58070000
6.55761005 -3.58350000
6.58680103 -3.59170000
6.61599202 -3.60490000
6.64518301 -3.62200000
6.67437400 -3.64210000
6.70356498 -3.66370000
6.73275597 -3.68500000
6.76194696 -3.70430000
6.79113795 -3.71980000
6.82032893 -3.72980000
6.84951993 -3.73330000

0.00000000 -0.44990000
0.02612172 -0.44620000
0.05224343 -0.43580000
0.07836515 -0.42120000
0.10448686 -0.40560000
0.13060858 -0.47430000
0.15673028 -0.64430000
0.18285201 -0.82550000
0.20897371 -1.01350000
0.23509543 -1.20390000
0.26121714 -1.39180000
0.28733886 -1.57030000
0.31346057 -1.72840000
0.33958229 -1.85010000
0.36570400 -1.92100000
0.39182572 -1.94280000
0.41794742 -1.89310000
0.44406915 -1.83950000
0.47019085 -1.78450000
0.49631257 -1.72850000
0.52243428 -1.67200000
0.54855600 -1.61540000
0.57467771 -1.55930000
0.60079943 -1.50450000
0.62692113 -1.56370000
0.65304286 -1.51890000
0.67916456 -1.47750000
0.70528629 -1.44010000
0.73140799 -1.40740000
0.75752971 -1.37980000
0.78365142 -1.35790000
0.80977314 -1.40100000
0.83589485 -1.43980000
0.86201657 -1.45370000
0.88813829 -1.48850000
0.91426000 -1.56310000
0.94038172 -1.65640000
0.96650342 -1.76280000
0.99262515 -1.87970000
1.01874685 -2.00510000
1.04486857 -2.13710000
1.07099028 -2.27390000
1.09711200 -2.41370000
1.12323371 -2.55460000
1.14935543 -2.63740000
1.17547714 -2.71200000
1.20159886 -2.79250000
1.22772056 -2.87850000
1.25384229 -2.96960000
1.27996399 -3.06550000
1.30608571 -3.16570000
1.33220742 -3.26970000
1.35832914 -3.37700000
1.38445085 -3.48710000
1.41057257 -3.59940000
1.43669428 -3.71330000
1.46281600 -3.82820000
1.48893770 -3.82510000
1.51505943 -3.78200000
1.54118113 -3.74060000
1.56730285 -3.70200000
1.59342456 -3.66730000
1.61954628 -3.63740000
1.64566799 -3.61310000
1.67178971 -3.59530000
1.69791141 -3.58440000
1.72403314 -3.58070000
1.74997092 -3.57850000
1.77590870 -3.57200000
1.80184646 -3.56100000
1.82778424 -3.54570000
1.85372202 -3.52610000
1.87965981 -3.50210000
1.90559759 -3.47370000
1.93153535 -3.44110000
1.95747313 -3.40410000
1.98341091 -3.36280000
2.00934869 -3.31730000
2.03528645 -3.26750000
2.06122423 -3.21340000
2.08716202 -3.15520000
2.11309980 -3.09290000
2.13903758 -3.02640000
2.16497534 -2.95590000
2.19091312 -2.88130000
2.21685090 -2.80280000
2.24278869 -2.72030000
2.26872647 -2.63410000
2.29466423 -2.54410000
2.32060201 -2.45040000
2.34653979 -2.35320000
2.37247757 -2.25260000
2.39841533 -2.14860000
2.42435311 -2.04150000
2.45029089 -1.93140000
2.47622868 -1.81850000
2.50216646 -1.70310000
2.52810422 -1.58530000
2.55404200 -1.47590000
2.57997978 -1.35790000
2.60591756 -1.22830000
2.63185535 -1.09800000
2.65779310 -0.97440000
2.68373089 -0.85120000
2.70966867 -0.72950000
2.73560645 -0.61020000
2.76154421 -0.49470000
2.78748199 -0.38460000
2.81341977 -0.37420000
2.83935756 -0.39750000
2.86529534 -0.41860000
2.89123310 -0.43540000
2.91717088 -0.44620000
2.94310866 -0.44990000
2.97229965 -0.46350000
3.00149064 -0.50330000
3.03068163 -0.56750000
3.05987261 -0.65290000
3.08906360 -0.75590000
3.11825459 -0.87220000
3.14744558 -0.99730000
3.17663656 -1.12480000
3.20582755 -1.24530000
3.23501854 -1.34040000
3.26420953 -1.37910000
3.29033125 -1.36340000
3.31645296 -1.32110000
3.34257468 -1.26200000
3.36869638 -1.19540000
3.39481811 -1.12800000
3.42093981 -1.06390000
3.44706153 -1.00570000
3.47318324 -0.95520000
3.49930496 -0.98770000
3.52542667 -1.09560000
3.55154839 -1.18250000
3.57767010 -1.24820000
3.60379182 -1.29530000
3.62991352 -1.32790000
3.65603525 -1.35010000
3.68215695 -1.36500000
3.70827867 -1.37480000
3.73440038 -1.38120000
3.76052210 -1.38520000
3.78664381 -1.38760000
3.81276553 -1.38900000
3.83888724 -1.38960000
3.86500896 -1.47860000
3.89113066 -1.45960000
3.91725239 -1.41250000
3.94337409 -1.38920000
3.96949581 -1.38890000
3.99561752 -1.38860000
4.02173924 -1.38830000
4.04786095 -1.38810000
4.07398267 -1.38790000
4.10010437 -1.41690000
4.12622610 -1.43050000
4.15234782 -1.50170000
4.17846953 -1.60130000
4.20459125 -1.71200000
4.23071295 -1.83200000
4.25683468 -1.96010000
4.28295638 -2.09490000
4.30907810 -2.23480000
4.33519981 -2.37840000
4.36132153 -2.52410000
4.38744324 -2.67040000
4.41356496 -2.74030000
4.43968666 -2.79440000
4.46580839 -2.80370000
4.49193009 -2.83590000
4.51805181 -2.96650000
4.54417352 -3.07210000
4.57029524 -3.15620000
4.59641695 -3.24550000
4.62253867 -3.33960000
4.64866038 -3.43800000
4.67478210 -3.54000000
4.70090380 -3.64490000
4.72702553 -3.75210000
4.75314723 -3.86070000
4.77926895 -3.84820000
4.80539066 -3.82450000
4.83151238 -3.80240000
4.85763409 -3.78250000
4.88375581 -3.76550000
4.90987752 -3.75170000
4.93599924 -3.74150000
4.96212094 -3.73530000
4.98824267 -3.73330000
5.01418045 -3.73100000
5.04011823 -3.72410000
5.06605599 -3.71260000
5.09199377 -3.69660000
5.11793155 -3.67600000
5.14386934 -3.65090000
5.16980712 -3.62120000
5.19574488 -3.58700000
5.22168266 -3.54830000
5.24762044 -3.50510000
5.27355822 -3.42800000
5.29949598 -3.32180000
5.32543376 -3.24090000
5.35137154 -3.19060000
5.37730933 -3.16890000
5.40324711 -3.15340000
5.42918487 -3.07980000
5.45512265 -3.00200000
5.48106043 -2.92010000
5.50699821 -2.83420000
5.53293600 -2.74440000
5.55887375 -2.65070000
5.58481154 -2.55340000
5.61074932 -2.45240000
5.63668710 -2.34790000
5.66262486 -2.24010000
5.68856264 -2.12920000
5.71450042 -2.01530000
5.74043821 -1.89870000
5.76637599 -1.77970000
5.79231375 -1.65840000
5.81825153 -1.53530000
5.84418931 -1.41070000
5.87012709 -1.28510000
5.89606487 -1.15910000
5.92200263 -1.03310000
5.94794041 -0.90810000
5.97387820 -0.80630000
5.99981598 -0.87150000
6.02575374 -0.94410000
6.05169152 -1.02210000
6.07762930 -1.10280000
6.10356708 -1.18280000
6.12950487 -1.25740000
6.15544262 -1.32040000
6.18138041 -1.36350000
6.20731819 -1.37910000
6.20731819 -1.45370000
6.23650918 -1.45320000
6.26570016 -1.45200000
6.29489115 -1.45000000
6.32408214 -1.44740000
6.35327313 -1.44430000
6.38246411 -1.44100000
6.41165511 -1.43780000
6.44084609 -1.43480000
6.47003708 -1.43250000
6.49922807 -1.43100000
6.52841906 -1.43050000
6.52841906 -3.58070000
6.55761005 -3.58350000
6.58680103 -3.59170000
6.61599202 -3.60490000
6.64518301 -3.62200000
6.67437400 -3.64210000
6.70356498 -3.66370000
6.73275597 -3.68500000
6.76194696 -3.70430000
6.79113795 -3.71980000
6.82032893 -3.72980000
6.84951993 -3.73330000

0.00000000 0.00000000
0.02612172 -0.02250000
0.05224343 -0.08770000
0.07836515 -0.18950000
0.10448686 -0.32070000
0.13060858 -0.39240000
0.15673028 -0.38460000
0.18285201 -0.38460000
0.20897371 -0.39410000
0.23509543 -0.41390000
0.26121714 -0.44450000
0.28733886 -0.48560000
0.31346057 -0.53670000
0.33958229 -0.59720000
0.36570400 -0.66610000
0.39182572 -0.74240000
0.41794742 -0.82520000
0.44406915 -0.91330000
0.47019085 -1.00590000
0.49631257 -1.10210000
0.52243428 -1.20080000
0.54855600 -1.30130000
0.57467771 -1.40280000
0.60079943 -1.50440000
0.62692113 -1.45140000
0.65304286 -1.40090000
0.67916456 -1.35370000
0.70528629 -1.31070000
0.73140799 -1.27270000
0.75752971 -1.27330000
0.78365142 -1.34340000
0.80977314 -1.34190000
0.83589485 -1.33220000
0.86201657 -1.32900000
0.88813829 -1.30770000
0.91426000 -1.27360000
0.94038172 -1.29000000
0.96650342 -1.37180000
0.99262515 -1.47230000
1.01874685 -1.58860000
1.04486857 -1.71800000
1.07099028 -1.85760000
1.09711200 -2.00430000
1.12323371 -2.15520000
1.14935543 -2.30610000
1.17547714 -2.44850000
1.20159886 -2.56030000
1.22772056 -2.60690000
1.25384229 -2.60220000
1.27996399 -2.57760000
1.30608571 -2.54520000
1.33220742 -2.50900000
1.35832914 -2.47080000
1.38445085 -2.43170000
1.41057257 -2.39220000
1.43669428 -2.38820000
1.46281600 -2.49280000
1.48893770 -2.59750000
1.51505943 -2.70180000
1.54118113 -2.80500000
1.56730285 -2.90650000
1.59342456 -3.00530000
1.61954628 -3.10050000
1.64566799 -3.19060000
1.67178971 -3.27240000
1.69791141 -3.33850000
1.72403314 -3.36740000
1.74997092 -3.33940000
1.77590870 -3.27810000
1.80184646 -3.20580000
1.82778424 -3.12950000
1.85372202 -3.05160000
1.87965981 -2.97280000
1.90559759 -2.89370000
1.93153535 -2.81440000
1.95747313 -2.73510000
1.98341091 -2.65590000
2.00934869 -2.57710000
2.03528645 -2.49910000
2.06122423 -2.42220000
2.08716202 -2.34690000
2.11309980 -2.27390000
2.13903758 -2.20370000
2.16497534 -2.13710000
2.19091312 -2.07480000
2.21685090 -2.01740000
2.24278869 -1.96570000
2.26872647 -1.91990000
2.29466423 -1.88060000
2.32060201 -1.84750000
2.34653979 -1.82050000
2.37247757 -1.79840000
2.39841533 -1.77950000
2.42435311 -1.76100000
2.45029089 -1.73810000
2.47622868 -1.70430000
2.50216646 -1.65190000
2.52810422 -1.57570000
2.55404200 -1.46560000
2.57997978 -1.34410000
2.60591756 -1.22140000
2.63185535 -1.09270000
2.65779310 -0.95520000
2.68373089 -0.81900000
2.70966867 -0.68650000
2.73560645 -0.56000000
2.76154421 -0.44150000
2.78748199 -0.35050000
2.81341977 -0.28210000
2.83935756 -0.19010000
2.86529534 -0.11190000
2.89123310 -0.05160000
2.91717088 -0.01320000
2.94310866 0.00000000
2.97229965 -0.00110000
3.00149064 -0.00450000
3.03068163 -0.00970000
3.05987261 -0.01650000
3.08906360 -0.02420000
3.11825459 -0.03230000
