#k-distance eigenvalue[eV]
3.81613178 -6.37910000
3.84242991 -6.38620000
3.86872806 -6.39060000
3.89502619 -6.39220000
3.92136842 -6.39150000
3.94771064 -6.39540000
3.97405287 -6.41190000
4.00039509 -6.44230000
4.02673731 -6.48360000
4.05307954 -6.53140000
4.07942177 -6.57910000
4.10576400 -6.61340000
4.13210622 -6.58520000
4.15844845 -6.55690000
4.18479067 -6.49810000
4.21113289 -6.41410000
4.23747512 -6.32680000
4.26381735 -6.24170000
4.29015958 -6.16360000
4.31650181 -6.09900000
4.34284402 -6.05970000
4.36918625 -6.07640000
4.39552848 -6.16450000
4.42187070 -6.27760000
4.44821293 -6.39140000
4.47455516 -6.49790000
4.50089739 -6.59360000
4.52723960 -6.67420000
4.55358183 -6.73590000
4.57992406 -6.77440000
4.60626628 -6.78730000
4.60626628 -5.73920000
4.63235025 -5.74640000
4.65843422 -5.76770000
4.68451819 -5.80220000
4.71060216 -5.84820000
4.73668613 -5.86570000
4.76277010 -5.91230000
4.78885407 -5.97540000
4.81493805 -6.03510000
4.84102202 -6.07330000
4.86710599 -6.08850000
4.89318996 -6.09050000
4.91927393 -6.08440000
4.94535790 -6.07290000
4.97144187 -6.05690000
4.99752584 -6.03730000
5.02360981 -6.01480000
5.04969378 -5.99120000
5.07577775 -5.96900000
5.10186172 -5.95240000
5.12794569 -5.95330000
5.15402966 -5.99590000
5.18011363 -6.07710000
5.20619760 -6.17130000
5.23228157 -6.26780000
5.25836554 -6.36290000
5.28444951 -6.45460000
5.31053348 -6.54140000
5.33661745 -6.62080000
5.36270142 -6.68940000
5.38878539 -6.74260000
5.41486936 -6.77610000
5.44095333 -6.78730000
5.46729554 -6.77440000
5.49363776 -6.73590000
5.51997998 -6.67420000
5.54632218 -6.59360000
5.57266440 -6.49790000
5.59900661 -6.39140000
5.62534883 -6.27760000
5.65169105 -6.16450000
5.67803326 -6.07650000
5.70437548 -6.05970000
5.73071768 -6.09900000
5.75705990 -6.16360000
5.78340212 -6.24170000
5.80974433 -6.32680000
5.83608655 -6.41410000
5.86242876 -6.49810000
5.88877097 -6.55700000
5.91511318 -6.58520000
5.94145540 -6.61340000
5.96779762 -6.57910000
5.99413983 -6.53140000
6.02048205 -6.48360000
6.04682427 -6.44230000
6.07316647 -6.41190000
6.09950869 -6.39540000
6.12585090 -6.39150000
6.15219312 -6.39220000

0.00000000 -6.11830000
0.02583384 -6.10840000
0.05166769 -6.08070000
0.07750153 -6.04210000
0.10333535 -6.00040000
0.12916919 -5.96340000
0.15500303 -5.93830000
0.18083688 -5.92970000
0.20667072 -5.93980000
0.23250456 -5.96750000
0.25833841 -5.89960000
0.28417223 -5.78320000
0.31000607 -5.67170000
0.33583991 -5.56640000
0.36167376 -5.46910000
0.38750760 -5.38090000
0.41334144 -5.30310000
0.43917528 -5.23650000
0.46500910 -5.18240000
0.49084295 -5.14210000
0.51667679 -5.11750000
0.54251063 -5.11180000
0.56834448 -5.12700000
0.59417832 -5.16150000
0.62001216 -5.20730000
0.64584601 -5.25160000
0.67167983 -5.28200000
0.69751367 -5.29130000
0.72334751 -5.27810000
0.74918135 -5.24650000
0.77501520 -5.20360000
0.80084904 -5.15900000
0.82668288 -5.12430000
0.85251670 -5.11020000
0.87835055 -5.11890000
0.87835055 -5.11890000
0.90873888 -5.15230000
0.93912719 -5.20300000
0.96951552 -5.26690000
0.99990383 -5.34170000
1.03029216 -5.42600000
1.06068047 -5.51740000
1.09106880 -5.50730000
1.12145711 -5.48310000
1.15184544 -5.47480000
1.17792937 -5.47840000
1.20401330 -5.48560000
1.23009723 -5.48290000
1.25618116 -5.44440000
1.28226508 -5.35510000
1.30834901 -5.22920000
1.33443294 -5.08440000
1.36051687 -4.93140000
1.38660080 -4.77630000
1.41268473 -4.80390000
1.43876866 -4.89270000
1.46485258 -4.98560000
1.49093651 -5.08260000
1.51702044 -5.18300000
1.54310437 -5.28610000
1.56918830 -5.39080000
1.59527223 -5.49600000
1.62135615 -5.60030000
1.64744008 -5.70020000
1.67352401 -5.78550000
1.69960794 -5.83370000
1.72569187 -5.84920000
1.75177580 -5.85950000
1.77785973 -5.87590000
1.80394365 -5.90130000
1.83002758 -5.93500000
1.85611151 -5.97470000
1.88219544 -6.01690000
1.90827937 -6.05630000
1.93436330 -6.08930000
1.96044723 -6.11090000
1.98653115 -6.11830000
2.01262252 -6.11580000
2.03871389 -6.10780000
2.06480525 -6.09440000
2.09089662 -6.07610000
2.11698799 -6.05180000
2.14307935 -6.01960000
2.16917072 -5.97830000
2.19526207 -5.92520000
2.22135344 -5.85800000
2.24744480 -5.77510000
2.27353617 -5.67690000
2.29962753 -5.56630000
2.32571890 -5.44720000
2.35181027 -5.32320000
2.37790163 -5.19880000
2.40399300 -5.07780000
2.43008437 -4.96310000
2.45617573 -4.85820000
2.48226710 -4.76490000
2.50835846 -4.68630000
2.53444983 -4.62340000
2.56054118 -4.57470000
2.58663255 -4.53840000
2.61272391 -4.51270000
2.63881528 -4.49460000
2.66490665 -4.48080000
2.69099801 -4.47280000
2.71708938 -4.46840000
2.74318075 -4.46610000
2.77053016 -4.47250000
2.79787956 -4.49020000
2.82522898 -4.51850000
2.85257840 -4.55630000
2.87992780 -4.60310000
2.90727721 -4.65680000
2.93462663 -4.71570000
2.96197605 -4.77910000
2.98932544 -4.79570000
3.01667486 -4.69260000
3.04402428 -4.60100000
3.07137367 -4.52270000
3.09872309 -4.46400000
3.12607251 -4.46410000
3.15342193 -4.58480000
3.18077132 -4.74230000
3.20812074 -4.90660000
3.23547016 -5.07160000
3.26281955 -5.23400000
3.29016897 -5.38980000
3.29016897 -5.38980000
3.31646710 -5.49880000
3.34276525 -5.38380000
3.36906338 -5.26610000
3.39536153 -5.14840000
3.42165966 -5.03970000
3.44795781 -4.99480000
3.47425594 -5.12530000
3.50055409 -5.25180000
3.52685222 -5.32250000
3.55315038 -5.24880000
3.57944850 -5.18940000
3.60574666 -5.22610000
3.63204478 -5.25230000
3.65834294 -5.26800000
3.68464107 -5.27410000
3.71093922 -5.27250000
3.73723735 -5.26560000
3.76353550 -5.25600000
3.78983363 -5.24560000
3.81613178 -5.23610000
3.84242991 -5.22870000
3.86872806 -5.22400000
3.89502619 -5.22240000
3.92136842 -5.19930000
3.94771064 -5.13390000
3.97405287 -5.03530000
4.00039509 -4.91370000
4.02673731 -4.77830000
4.05307954 -4.63850000
4.07942177 -4.51520000
4.10576400 -4.49910000
4.13210622 -4.61260000
4.15844845 -4.75830000
4.18479067 -4.91220000
4.21113289 -5.06860000
4.23747512 -5.22500000
4.26381735 -5.37930000
4.29015958 -5.52930000
4.31650181 -5.67190000
4.34284402 -5.79870000
4.36918625 -5.88040000
4.39552848 -5.90340000
4.42187070 -5.91380000
4.44821293 -5.93330000
4.47455516 -5.96420000
4.50089739 -6.00350000
4.52723960 -6.04510000
4.55358183 -6.08260000
4.57992406 -6.10910000
4.60626628 -6.11830000
4.60626628 -5.47480000
4.63235025 -5.47840000
4.65843422 -5.48560000
4.68451819 -5.48280000
4.71060216 -5.44440000
4.73668613 -5.35510000
4.76277010 -5.22910000
4.78885407 -5.08440000
4.81493805 -4.93140000
4.84102202 -4.77620000
4.86710599 -4.80390000
4.89318996 -4.89270000
4.91927393 -4.98560000
4.94535790 -5.08260000
4.97144187 -5.18290000
4.99752584 -5.28610000
5.02360981 -5.39070000
5.04969378 -5.49600000
5.07577775 -5.60030000
5.10186172 -5.70010000
5.12794569 -5.78540000
5.15402966 -5.83360000
5.18011363 -5.84920000
5.20619760 -5.85950000
5.23228157 -5.87590000
5.25836554 -5.90130000
5.28444951 -5.93500000
5.31053348 -5.97470000
5.33661745 -6.01690000
5.36270142 -6.05630000
5.38878539 -6.08930000
5.41486936 -6.11090000
5.44095333 -6.11830000
5.46729554 -6.10910000
5.49363776 -6.08260000
5.51997998 -6.04510000
5.54632218 -6.00350000
5.57266440 -5.96420000
5.59900661 -5.93330000
5.62534883 -5.91380000
5.65169105 -5.90340000
5.67803326 -5.88040000
5.70437548 -5.79870000
5.73071768 -5.67190000
5.75705990 -5.52930000
5.78340212 -5.37930000
5.80974433 -5.22490000
5.83608655 -5.06860000
5.86242876 -4.91220000
5.88877097 -4.75820000
5.91511318 -4.61260000
5.94145540 -4.49910000
5.96779762 -4.51520000
5.99413983 -4.63850000
6.02048205 -4.77830000
6.04682427 -4.91370000
6.07316647 -5.03530000
6.09950869 -5.13390000
6.12585090 -5.19930000
6.15219312 -5.22240000

0.00000000 -3.78880000
0.02583384 -3.79960000
0.05166769 -3.82890000
0.07750153 -3.86910000
0.10333535 -3.91110000
0.12916919 -3.94630000
0.15500303 -3.96790000
0.18083688 -3.97050000
0.20667072 -3.95140000
0.23250456 -3.91040000
0.25833841 -3.84970000
0.28417223 -3.77260000
0.31000607 -3.68350000
0.33583991 -3.58670000
0.36167376 -3.60360000
0.38750760 -3.72940000
0.41334144 -3.85520000
0.43917528 -3.98020000
0.46500910 -4.11470000
0.49084295 -4.25030000
0.51667679 -4.37630000
0.54251063 -4.48710000
0.56834448 -4.58570000
0.59417832 -4.70210000
0.62001216 -4.81690000
0.64584601 -4.93000000
0.67167983 -5.04130000
0.69751367 -5.14920000
0.72334751 -5.22590000
0.74918135 -5.15480000
0.77501520 -5.06590000
0.80084904 -4.98220000
0.82668288 -4.90500000
0.85251670 -4.83390000
0.87835055 -4.76720000
0.87835055 -4.76720000
0.90873888 -4.69340000
0.93912719 -4.62140000
0.96951552 -4.54950000
0.99990383 -4.47710000
1.03029216 -4.40550000
1.06068047 -4.33710000
1.09106880 -4.27820000
1.12145711 -4.23680000
1.15184544 -4.22150000
1.17792937 -4.23370000
1.20401330 -4.26650000
1.23009723 -4.31320000
1.25618116 -4.36810000
1.28226508 -4.42880000
1.30834901 -4.49430000
1.33443294 -4.56430000
1.36051687 -4.63930000
1.38660080 -4.71700000
1.41268473 -4.61610000
1.43876866 -4.46110000
1.46485258 -4.30930000
1.49093651 -4.16380000
1.51702044 -4.02830000
1.54310437 -3.90780000
1.56918830 -3.85520000
1.59527223 -3.82530000
1.62135615 -3.80090000
1.64744008 -3.78260000
1.67352401 -3.77020000
1.69960794 -3.77120000
1.72569187 -3.80140000
1.75177580 -3.82820000
1.77785973 -3.84790000
1.80394365 -3.85830000
1.83002758 -3.85890000
1.85611151 -3.85090000
1.88219544 -3.83680000
1.90827937 -3.81990000
1.93436330 -3.80410000
1.96044723 -3.79290000
1.98653115 -3.78880000
2.01262252 -3.78540000
2.03871389 -3.77490000
2.06480525 -3.75790000
2.09089662 -3.73410000
2.11698799 -3.70410000
2.14307935 -3.66830000
2.16917072 -3.62740000
2.19526207 -3.58210000
2.22135344 -3.53340000
2.24744480 -3.48220000
2.27353617 -3.51380000
2.29962753 -3.57570000
2.32571890 -3.63190000
2.35181027 -3.68110000
2.37790163 -3.72290000
2.40399300 -3.75630000
2.43008437 -3.77990000
2.45617573 -3.79240000
2.48226710 -3.79280000
2.50835846 -3.78090000
2.53444983 -3.75750000
2.56054118 -3.72480000
2.58663255 -3.68630000
2.61272391 -3.64660000
2.63881528 -3.60870000
2.66490665 -3.57590000
2.69099801 -3.55080000
2.71708938 -3.56280000
2.74318075 -3.57300000
2.77053016 -3.57070000
2.79787956 -3.56500000
2.82522898 -3.55960000
2.85257840 -3.55850000
2.87992780 -3.56160000
2.90727721 -3.56780000
2.93462663 -3.57690000
2.96197605 -3.59320000
2.98932544 -3.66650000
3.01667486 -3.79120000
3.04402428 -3.92890000
3.07137367 -4.07250000
3.09872309 -4.21600000
3.12607251 -4.31880000
3.15342193 -4.31880000
3.18077132 -4.30080000
3.20812074 -4.29510000
3.23547016 -4.30740000
3.26281955 -4.33990000
3.29016897 -4.39250000
3.29016897 -4.39250000
3.31646710 -4.46050000
3.34276525 -4.54410000
3.36906338 -4.64130000
3.39536153 -4.75000000
3.42165966 -4.86860000
3.44795781 -4.97230000
3.47425594 -4.98510000
3.50055409 -5.03520000
3.52685222 -5.09090000
3.55315038 -5.14360000
3.57944850 -5.12590000
3.60574666 -4.99440000
3.63204478 -4.86270000
3.65834294 -4.73460000
3.68464107 -4.61310000
3.71093922 -4.49990000
3.73723735 -4.39700000
3.76353550 -4.30600000
3.78983363 -4.22790000
3.81613178 -4.16430000
3.84242991 -4.11680000
3.86872806 -4.08680000
3.89502619 -4.07650000
3.92136842 -4.07360000
3.94771064 -4.06450000
3.97405287 -4.04920000
4.00039509 -4.02710000
4.02673731 -4.01880000
4.05307954 -4.12280000
4.07942177 -4.22430000
4.10576400 -4.22880000
4.13210622 -4.11200000
4.15844845 -3.97190000
4.18479067 -3.83890000
4.21113289 -3.74690000
4.23747512 -3.74260000
4.26381735 -3.79180000
4.29015958 -3.85370000
4.31650181 -3.91360000
4.34284402 -3.96390000
4.36918625 -3.99950000
4.39552848 -4.01700000
4.42187070 -4.01530000
4.44821293 -3.99550000
4.47455516 -3.96110000
4.50089739 -3.91730000
4.52723960 -3.87070000
4.55358183 -3.82890000
4.57992406 -3.79950000
4.60626628 -3.78880000
4.60626628 -4.22150000
4.63235025 -4.23370000
4.65843422 -4.26640000
4.68451819 -4.31320000
4.71060216 -4.36810000
4.73668613 -4.42880000
4.76277010 -4.49430000
4.78885407 -4.56420000
4.81493805 -4.63930000
4.84102202 -4.71700000
4.86710599 -4.61610000
4.89318996 -4.46100000
4.91927393 -4.30920000
4.94535790 -4.16380000
4.97144187 -4.02830000
4.99752584 -3.90780000
5.02360981 -3.85520000
5.04969378 -3.82530000
5.07577775 -3.80090000
5.10186172 -3.78260000
5.12794569 -3.77020000
5.15402966 -3.77120000
5.18011363 -3.80140000
5.20619760 -3.82820000
5.23228157 -3.84790000
5.25836554 -3.85830000
5.28444951 -3.85890000
5.31053348 -3.85090000
5.33661745 -3.83680000
5.36270142 -3.81990000
5.38878539 -3.80410000
5.41486936 -3.79290000
5.44095333 -3.78880000
5.46729554 -3.79950000
5.49363776 -3.82890000
5.51997998 -3.87070000
5.54632218 -3.91730000
5.57266440 -3.96110000
5.59900661 -3.99550000
5.62534883 -4.01530000
5.65169105 -4.01700000
5.67803326 -3.99950000
5.70437548 -3.96390000
5.73071768 -3.91360000
5.75705990 -3.85370000
5.78340212 -3.79170000
5.80974433 -3.74250000
5.83608655 -3.74690000
5.86242876 -3.83890000
5.88877097 -3.97190000
5.91511318 -4.11200000
5.94145540 -4.22870000
5.96779762 -4.22420000
5.99413983 -4.12270000
6.02048205 -4.01870000
6.04682427 -4.02710000
6.07316647 -4.04920000
6.09950869 -4.06450000
6.12585090 -4.07360000
6.15219312 -4.07650000

0.00000000 -3.78880000
0.02583384 -3.78720000
0.05166769 -3.78220000
0.07750153 -3.77390000
0.10333535 -3.76180000
0.12916919 -3.74550000
0.15500303 -3.72520000
0.18083688 -3.70000000
0.20667072 -3.66950000
0.23250456 -3.63350000
0.25833841 -3.59190000
0.28417223 -3.54570000
0.31000607 -3.50080000
0.33583991 -3.48870000
0.36167376 -3.56660000
0.38750760 -3.69300000
0.41334144 -3.83200000
0.43917528 -3.97400000
0.46500910 -4.10430000
0.49084295 -4.22690000
0.51667679 -4.34800000
0.54251063 -4.46760000
0.56834448 -4.57730000
0.59417832 -4.64350000
0.62001216 -4.68870000
0.64584601 -4.71930000
0.67167983 -4.74190000
0.69751367 -4.76060000
0.72334751 -4.77750000
0.74918135 -4.79280000
0.77501520 -4.80460000
0.80084904 -4.80880000
0.82668288 -4.79790000
0.85251670 -4.76500000
0.87835055 -4.71100000
0.87835055 -4.71100000
0.90873888 -4.63020000
0.93912719 -4.54190000
0.96951552 -4.45370000
0.99990383 -4.36990000
1.03029216 -4.29430000
1.06068047 -4.22970000
1.09106880 -4.17920000
1.12145711 -4.14620000
1.15184544 -4.13450000
1.17792937 -4.13590000
1.20401330 -4.13960000
1.23009723 -4.14350000
1.25618116 -4.14580000
1.28226508 -4.14480000
1.30834901 -4.13950000
1.33443294 -4.12910000
1.36051687 -4.11330000
1.38660080 -4.09210000
1.41268473 -4.06580000
1.43876866 -4.03500000
1.46485258 -4.00050000
1.49093651 -3.96380000
1.51702044 -3.92610000
1.54310437 -3.88940000
1.56918830 -3.81070000
1.59527223 -3.74750000
1.62135615 -3.72080000
1.64744008 -3.72310000
1.67352401 -3.74290000
1.69960794 -3.76300000
1.72569187 -3.76010000
1.75177580 -3.76030000
1.77785973 -3.76280000
1.80394365 -3.76670000
1.83002758 -3.77120000
1.85611151 -3.77580000
1.88219544 -3.78020000
1.90827937 -3.78380000
1.93436330 -3.78660000
1.96044723 -3.78830000
1.98653115 -3.78880000
2.01262252 -3.78540000
2.03871389 -3.77490000
2.06480525 -3.75790000
2.09089662 -3.73410000
2.11698799 -3.70410000
2.14307935 -3.66830000
2.16917072 -3.62740000
2.19526207 -3.58210000
2.22135344 -3.53340000
2.24744480 -3.48220000
2.27353617 -3.43030000
2.29962753 -3.37860000
2.32571890 -3.32850000
2.35181027 -3.28150000
2.37790163 -3.23850000
2.40399300 -3.20100000
2.43008437 -3.16960000
2.45617573 -3.14460000
2.48226710 -3.12710000
2.50835846 -3.12020000
2.53444983 -3.13140000
2.56054118 -3.17760000
2.58663255 -3.25490000
2.61272391 -3.33980000
2.63881528 -3.41820000
2.66490665 -3.48350000
2.69099801 -3.53250000
2.71708938 -3.56270000
2.74318075 -3.57290000
2.77053016 -3.57050000
2.79787956 -3.56320000
2.82522898 -3.55120000
2.85257840 -3.53500000
2.87992780 -3.51500000
2.90727721 -3.49220000
2.93462663 -3.46930000
2.96197605 -3.53240000
2.98932544 -3.58600000
3.01667486 -3.60370000
3.04402428 -3.61990000
3.07137367 -3.66650000
3.09872309 -3.75010000
3.12607251 -3.83630000
3.15342193 -3.92400000
3.18077132 -4.01240000
3.20812074 -4.10110000
3.23547016 -4.18950000
3.26281955 -4.27750000
3.29016897 -4.36480000
3.29016897 -4.36480000
3.31646710 -4.44760000
3.34276525 -4.52860000
3.36906338 -4.60680000
3.39536153 -4.67950000
3.42165966 -4.73860000
3.44795781 -4.75130000
3.47425594 -4.67920000
3.50055409 -4.56590000
3.52685222 -4.44270000
3.55315038 -4.31890000
3.57944850 -4.19830000
3.60574666 -4.08330000
3.63204478 -3.97550000
3.65834294 -3.87490000
3.68464107 -3.78150000
3.71093922 -3.76940000
3.73723735 -3.78280000
3.76353550 -3.79560000
3.78983363 -3.80780000
3.81613178 -3.81900000
3.84242991 -3.82870000
3.86872806 -3.83560000
3.89502619 -3.83810000
3.92136842 -3.84160000
3.94771064 -3.85440000
3.97405287 -3.88310000
4.00039509 -3.93660000
4.02673731 -3.99750000
4.05307954 -3.95990000
4.07942177 -3.91370000
4.10576400 -3.85860000
4.13210622 -3.79440000
4.15844845 -3.72130000
4.18479067 -3.63980000
4.21113289 -3.55080000
4.23747512 -3.45520000
4.26381735 -3.35530000
4.29015958 -3.40370000
4.31650181 -3.45430000
4.34284402 -3.50440000
4.36918625 -3.55280000
4.39552848 -3.59850000
4.42187070 -3.64070000
4.44821293 -3.67850000
4.47455516 -3.71140000
4.50089739 -3.73900000
4.52723960 -3.76060000
4.55358183 -3.77630000
4.57992406 -3.78570000
4.60626628 -3.78880000
4.60626628 -4.13450000
4.63235025 -4.13590000
4.65843422 -4.13960000
4.68451819 -4.14350000
4.71060216 -4.14580000
4.73668613 -4.14480000
4.76277010 -4.13940000
4.78885407 -4.12900000
4.81493805 -4.11320000
4.84102202 -4.09210000
4.86710599 -4.06580000
4.89318996 -4.03500000
4.91927393 -4.00050000
4.94535790 -3.96370000
4.97144187 -3.92610000
4.99752584 -3.88930000
5.02360981 -3.81070000
5.04969378 -3.74750000
5.07577775 -3.72080000
5.10186172 -3.72310000
5.12794569 -3.74290000
5.15402966 -3.76300000
5.18011363 -3.76010000
5.20619760 -3.76030000
5.23228157 -3.76280000
5.25836554 -3.76670000
5.28444951 -3.77120000
5.31053348 -3.77580000
5.33661745 -3.78020000
5.36270142 -3.78380000
5.38878539 -3.78660000
5.41486936 -3.78830000
5.44095333 -3.78880000
5.46729554 -3.78570000
5.49363776 -3.77630000
5.51997998 -3.76060000
5.54632218 -3.73900000
5.57266440 -3.71140000
5.59900661 -3.67850000
5.62534883 -3.64070000
5.65169105 -3.59860000
5.67803326 -3.55280000
5.70437548 -3.50440000
5.73071768 -3.45430000
5.75705990 -3.40370000
5.78340212 -3.35530000
5.80974433 -3.45520000
5.83608655 -3.55080000
5.86242876 -3.63980000
5.88877097 -3.72130000
5.91511318 -3.79440000
5.94145540 -3.85860000
5.96779762 -3.91360000
5.99413983 -3.95990000
6.02048205 -3.99750000
6.04682427 -3.93660000
6.07316647 -3.88310000
6.09950869 -3.85430000
6.12585090 -3.84160000
6.15219312 -3.83810000

0.00000000 -2.74730000
0.02583384 -2.73170000
0.05166769 -2.68720000
0.07750153 -2.62050000
0.10333535 -2.53860000
0.12916919 -2.55930000
0.15500303 -2.65480000
0.18083688 -2.75850000
0.20667072 -2.86880000
0.23250456 -2.98420000
0.25833841 -3.10360000
0.28417223 -3.22600000
0.31000607 -3.35040000
0.33583991 -3.47570000
0.36167376 -3.48400000
0.38750760 -3.38290000
0.41334144 -3.28490000
0.43917528 -3.19430000
0.46500910 -3.11550000
0.49084295 -3.05350000
0.51667679 -3.01320000
0.54251063 -2.99790000
0.56834448 -3.00620000
0.59417832 -3.03250000
0.62001216 -3.06970000
0.64584601 -3.11130000
0.67167983 -3.15230000
0.69751367 -3.18890000
0.72334751 -3.21840000
0.74918135 -3.23890000
0.77501520 -3.25000000
0.80084904 -3.25280000
0.82668288 -3.25060000
0.85251670 -3.24890000
0.87835055 -3.25420000
0.87835055 -3.25420000
0.90873888 -3.28370000
0.93912719 -3.39340000
0.96951552 -3.49580000
0.99990383 -3.58780000
1.03029216 -3.66730000
1.06068047 -3.73270000
1.09106880 -3.78240000
1.12145711 -3.81440000
1.15184544 -3.82560000
1.17792937 -3.81450000
1.20401330 -3.78500000
1.23009723 -3.74500000
1.25618116 -3.70090000
1.28226508 -3.65690000
1.30834901 -3.61540000
1.33443294 -3.57760000
1.36051687 -3.54410000
1.38660080 -3.51490000
1.41268473 -3.48990000
1.43876866 -3.46880000
1.46485258 -3.45090000
1.49093651 -3.43540000
1.51702044 -3.42050000
1.54310437 -3.40200000
1.56918830 -3.37270000
1.59527223 -3.32360000
1.62135615 -3.25190000
1.64744008 -3.16570000
1.67352401 -3.07530000
1.69960794 -2.98780000
1.72569187 -2.90840000
1.75177580 -2.84180000
1.77785973 -2.79190000
1.80394365 -2.75910000
1.83002758 -2.74100000
1.85611151 -2.73320000
1.88219544 -2.73250000
1.90827937 -2.73590000
1.93436330 -2.74120000
1.96044723 -2.74570000
1.98653115 -2.74730000
2.01262252 -2.76950000
2.03871389 -2.82490000
2.06480525 -2.89720000
